timestamp,driver_id,speed_mph,accel_ms2,harsh_brake,mileage,is_night,is_peak,road_type,lat,lon
2024-06-03T02:10:00,D00242,42.9,0.887,0,0.359,1,0,urban,41.392522,-73.017765
2024-01-10T04:58:00,D00451,57.07,1.405,0,0.495,1,0,highway,41.273485,-72.978449
2024-03-03T06:40:00,D00148,57.11,1.156,0,1.148,0,0,highway,41.177955,-72.884604
2024-05-13T18:44:00,D00329,41.38,0.464,0,0.185,0,1,rural,41.325483,-72.894841
2024-03-07T05:52:00,D00396,71.68,1.491,1,0.503,1,0,highway,41.344621,-72.965409
2024-06-20T09:25:00,D00420,63.57,1.711,0,1.263,0,1,highway,41.298495,-72.903799
2024-06-28T19:15:00,D00001,58.27,2.41,0,0.642,0,1,highway,41.389636,-72.924913
2024-05-20T12:35:00,D00199,36.27,1.496,0,0.928,0,0,rural,41.227384,-73.000274
2024-02-17T16:38:00,D00489,74.72,0.0,0,1.243,0,1,highway,41.32359,-72.896558
2024-01-21T00:37:00,D00002,67.92,2.881,0,0.778,1,0,highway,41.328759,-72.945902
2024-05-30T14:36:00,D00051,71.69,0.0,0,1.315,0,0,highway,41.369781,-72.920979
2024-01-09T00:30:00,D00124,27.41,1.117,0,1.014,1,0,urban,41.35445,-72.922371
2024-04-02T23:53:00,D00343,33.51,0.787,1,0.998,1,0,urban,41.336061,-72.946535
2024-05-04T19:42:00,D00343,60.91,1.083,0,0.418,0,1,highway,41.332706,-72.914893
2024-04-16T13:26:00,D00121,81.43,0.837,0,1.495,0,0,highway,41.32043,-72.898686
2024-01-12T16:40:00,D00451,36.66,1.017,0,1.287,0,1,urban,41.258621,-72.883742
2024-05-29T16:52:00,D00175,30.18,1.555,0,1.251,0,1,urban,41.324478,-72.91865
2024-05-18T08:04:00,D00427,32.21,1.459,0,0.631,0,1,urban,41.333807,-72.955051
2024-01-21T06:32:00,D00240,54.2,1.473,0,0.619,0,0,rural,41.266113,-72.988934
2024-04-24T23:51:00,D00251,82.23,0.78,0,0.562,1,0,highway,41.207828,-72.987537
2024-06-04T16:46:00,D00083,68.54,1.18,0,0.67,0,1,highway,41.261489,-72.953279
2024-02-29T09:44:00,D00456,76.48,1.146,1,1.16,0,1,highway,41.327494,-72.987368
2024-06-05T05:36:00,D00176,40.82,0.376,1,0.22,1,0,urban,41.357444,-72.865244
2024-02-25T21:46:00,D00278,83.67,1.28,0,0.662,0,0,highway,41.224338,-72.963914
2024-03-21T22:24:00,D00263,17.45,1.108,0,0.485,1,0,urban,41.415182,-72.909327
2024-04-11T07:10:00,D00175,71.65,0.961,0,1.374,0,1,highway,41.286997,-72.925638
2024-03-04T17:20:00,D00361,57.58,1.77,0,0.43,0,1,highway,41.369715,-72.92103
2024-06-11T14:22:00,D00367,73.61,0.857,0,0.241,0,0,highway,41.356918,-72.90591
2024-02-16T22:39:00,D00289,73.7,1.144,0,0.656,1,0,highway,41.26453,-72.950263
2024-04-25T13:11:00,D00127,64.41,1.42,0,0.891,0,0,highway,41.38503,-72.873824
2024-02-26T04:46:00,D00430,46.48,1.53,0,0.808,1,0,urban,41.314117,-72.94934
2024-06-02T04:52:00,D00208,59.81,1.172,1,0.781,1,0,highway,41.342236,-72.956913
2024-03-16T17:04:00,D00230,57.28,0.586,0,0.807,0,1,highway,41.221342,-72.948417
2024-04-04T05:13:00,D00314,27.1,0.656,1,0.947,1,0,urban,41.375362,-72.86834
2024-05-25T17:00:00,D00114,58.89,2.092,0,0.05,0,1,highway,41.292502,-72.917152
2024-02-09T16:11:00,D00306,63.35,1.744,0,0.05,0,1,highway,41.282364,-72.913259
2024-02-06T17:02:00,D00040,39.03,1.499,0,0.934,0,1,urban,41.339426,-72.973226
2024-04-13T11:02:00,D00272,74.23,0.379,0,1.277,0,0,highway,41.325346,-72.966672
2024-04-09T20:53:00,D00128,39.43,0.905,0,1.017,0,0,urban,41.409896,-72.98952
2024-04-10T21:59:00,D00395,39.89,0.998,0,0.559,0,0,urban,41.281408,-72.939296
2024-02-10T11:50:00,D00234,37.17,2.319,0,0.764,0,0,urban,41.257181,-72.98107
2024-03-07T17:31:00,D00121,33.57,1.968,0,0.978,0,1,urban,41.427738,-72.904056
2024-06-21T19:18:00,D00219,27.84,1.91,0,1.016,0,1,urban,41.247581,-72.927472
2024-06-16T15:01:00,D00102,34.07,0.966,0,0.762,0,0,urban,41.317007,-72.975963
2024-03-07T11:50:00,D00023,63.99,1.623,0,0.758,0,0,highway,41.372469,-72.928303
2024-03-17T09:12:00,D00375,27.14,0.831,0,1.111,0,1,urban,41.312943,-72.929536
2024-01-13T06:59:00,D00448,54.39,1.128,0,0.533,0,0,highway,41.315017,-72.863309
2024-02-17T14:32:00,D00034,49.66,1.819,0,0.811,0,0,urban,41.249,-72.989698
2024-06-03T21:34:00,D00286,28.44,0.456,0,0.702,0,0,urban,41.275984,-72.971555
2024-02-09T08:22:00,D00070,29.12,1.331,0,0.821,0,1,urban,41.214927,-72.900282
2024-05-24T06:59:00,D00340,43.79,1.174,0,0.815,0,0,highway,41.291321,-72.903281
2024-02-22T20:12:00,D00429,63.47,1.859,0,0.896,0,0,highway,41.280195,-72.878913
2024-04-17T14:53:00,D00147,46.86,0.756,0,0.601,0,0,rural,41.228169,-72.891768
2024-01-21T10:12:00,D00363,70.66,0.597,0,1.161,0,1,highway,41.229705,-72.976811
2024-01-30T11:59:00,D00164,69.78,0.0,0,0.98,0,0,highway,41.287167,-72.882679
2024-02-09T04:41:00,D00060,81.17,1.424,1,0.744,1,0,highway,41.210716,-72.872895
2024-06-24T23:10:00,D00304,76.71,0.676,1,0.05,1,0,highway,41.318778,-72.957914
2024-01-13T13:52:00,D00382,54.65,1.38,0,0.796,0,0,highway,41.25103,-72.978477
2024-05-17T01:07:00,D00362,45.58,0.437,1,0.351,1,0,rural,41.298938,-72.935878
2024-04-26T12:29:00,D00336,32.53,1.115,0,0.919,0,0,urban,41.335324,-72.890875
2024-03-12T05:43:00,D00481,37.3,0.599,0,0.908,1,0,urban,41.295243,-72.954525
2024-06-15T09:17:00,D00335,31.63,0.69,1,0.777,0,1,urban,41.274352,-72.880875
2024-06-28T17:57:00,D00434,50.14,1.392,0,0.737,0,1,rural,41.369784,-72.88264
2024-04-23T13:34:00,D00349,24.07,1.084,0,0.406,0,0,urban,41.196221,-72.84713
2024-03-22T08:04:00,D00495,57.13,0.964,0,1.127,0,1,rural,41.381091,-72.966643
2024-04-06T15:25:00,D00443,21.64,1.083,0,1.092,0,0,urban,41.366486,-72.854509
2024-05-18T22:36:00,D00197,78.29,0.037,0,0.561,1,0,highway,41.283549,-72.952121
2024-06-10T03:28:00,D00338,27.33,1.466,0,0.674,1,0,urban,41.301394,-72.930276
2024-03-18T17:03:00,D00025,69.08,0.644,0,1.273,0,1,highway,41.307323,-72.952704
2024-05-21T04:43:00,D00363,37.32,0.082,0,0.939,1,0,urban,41.256503,-72.900963
2024-01-24T19:28:00,D00271,46.49,1.231,0,0.27,0,1,rural,41.227382,-72.858147
2024-05-11T18:33:00,D00051,32.96,0.398,0,1.248,0,1,urban,41.25098,-72.999453
2024-03-17T18:52:00,D00184,12.9,0.855,0,1.204,0,1,urban,41.323665,-72.941301
2024-01-03T06:03:00,D00155,75.53,0.752,0,0.944,0,0,highway,41.313692,-72.920771
2024-05-07T21:04:00,D00445,20.74,1.532,1,1.196,0,0,urban,41.344517,-72.919124
2024-06-02T15:37:00,D00388,55.62,0.284,0,0.778,0,0,highway,41.258543,-72.92151
2024-03-21T14:19:00,D00078,30.31,0.426,0,0.935,0,0,urban,41.294924,-73.016619
2024-06-13T07:35:00,D00497,63.34,1.879,0,0.493,0,1,highway,41.278053,-72.898667
2024-02-03T09:12:00,D00009,51.02,2.06,0,1.119,0,1,rural,41.289916,-73.008233
2024-06-12T16:16:00,D00300,61.34,1.567,0,0.261,0,1,highway,41.367106,-72.961013
2024-01-21T19:15:00,D00264,37.3,0.488,0,1.057,0,1,urban,41.408439,-72.834583
2024-04-29T04:26:00,D00276,44.44,1.439,0,1.045,1,0,rural,41.342447,-72.900118
2024-01-13T07:09:00,D00233,71.68,1.782,0,0.291,0,1,highway,41.292323,-72.976694
2024-02-04T22:49:00,D00373,69.52,0.949,0,1.373,1,0,highway,41.328067,-72.913622
2024-01-25T00:05:00,D00373,35.43,0.89,0,1.334,1,0,urban,41.313326,-72.939439
2024-06-06T20:47:00,D00387,65.4,2.406,0,0.835,0,0,highway,41.242113,-72.909676
2024-01-09T14:46:00,D00417,60.3,1.469,0,0.415,0,0,highway,41.253075,-72.915502
2024-01-05T20:54:00,D00496,40.21,1.009,0,0.886,0,0,rural,41.341098,-72.857055
2024-05-03T10:00:00,D00274,24.44,1.238,0,0.706,0,1,urban,41.389009,-72.959431
2024-05-15T19:56:00,D00332,71.87,1.241,0,1.511,0,1,highway,41.252934,-72.943596
2024-06-20T11:44:00,D00161,81.25,0.67,0,0.686,0,0,highway,41.261805,-72.912238
2024-03-25T14:58:00,D00127,21.17,0.969,0,0.474,0,0,urban,41.264031,-72.967719
2024-03-07T01:58:00,D00351,59.26,1.17,0,0.698,1,0,highway,41.374587,-72.871184
2024-06-28T03:35:00,D00141,45.01,1.43,0,0.38,1,0,rural,41.214135,-72.945718
2024-05-09T01:24:00,D00233,34.38,1.767,1,1.378,1,0,urban,41.308549,-72.952493
2024-06-07T02:55:00,D00058,44.85,1.346,0,0.943,1,0,rural,41.291577,-72.917698
2024-05-20T04:39:00,D00218,42.37,2.697,0,0.859,1,0,urban,41.298679,-72.935908
2024-03-03T16:52:00,D00278,69.04,1.174,0,0.203,0,1,highway,41.311241,-72.942709
2024-05-23T22:49:00,D00394,33.91,0.726,1,0.874,1,0,rural,41.295989,-72.965967
2024-04-17T01:16:00,D00395,48.08,0.515,0,1.011,1,0,rural,41.35507,-72.965852
2024-06-01T10:19:00,D00268,68.07,0.779,1,0.596,0,1,highway,41.298245,-73.051828
2024-04-26T01:07:00,D00118,42.12,0.286,0,0.789,1,0,urban,41.262644,-72.932864
2024-05-18T10:57:00,D00238,25.13,0.827,1,0.591,0,1,urban,41.329281,-73.037114
2024-05-15T19:46:00,D00266,68.62,1.418,0,1.279,0,1,highway,41.33694,-72.92379
2024-05-04T04:57:00,D00434,56.15,0.863,0,1.263,1,0,highway,41.321141,-72.969243
2024-01-25T19:16:00,D00136,26.89,0.939,0,0.695,0,1,urban,41.415336,-72.922174
2024-05-22T02:13:00,D00262,71.68,1.331,0,0.993,1,0,highway,41.319926,-72.944407
2024-03-11T23:25:00,D00215,57.01,2.184,1,0.594,1,0,highway,41.300393,-72.902344
2024-04-03T06:36:00,D00470,31.82,0.366,0,0.505,0,0,urban,41.218643,-72.937967
2024-04-01T00:57:00,D00043,40.78,0.091,0,0.953,1,0,highway,41.377418,-72.942941
2024-06-06T04:13:00,D00224,17.47,1.375,0,0.974,1,0,urban,41.279714,-72.943083
2024-04-08T15:11:00,D00179,74.04,1.176,0,1.076,0,0,highway,41.365434,-73.005876
2024-01-29T00:13:00,D00074,84.45,1.287,0,0.238,1,0,highway,41.280434,-72.984191
2024-06-17T02:19:00,D00238,71.36,0.939,0,1.044,1,0,highway,41.216351,-72.938646
2024-05-31T11:02:00,D00280,23.52,0.952,0,1.352,0,0,urban,41.269835,-72.895249
2024-02-04T17:00:00,D00328,66.66,0.91,1,0.534,0,1,highway,41.324684,-72.92051
2024-04-13T14:41:00,D00387,49.1,1.589,0,1.026,0,0,highway,41.268375,-72.9712
2024-05-25T09:08:00,D00033,65.16,0.884,0,1.184,0,1,rural,41.3914,-72.986289
2024-01-08T11:07:00,D00471,41.2,1.101,0,1.259,0,0,rural,41.339718,-72.924303
2024-02-04T16:05:00,D00495,37.16,0.355,0,0.547,0,1,urban,41.306806,-72.839256
2024-03-07T01:38:00,D00237,59.1,0.967,0,0.951,1,0,urban,41.209628,-72.875955
2024-06-25T06:18:00,D00374,52.12,0.887,0,1.223,0,0,rural,41.308755,-72.962605
2024-06-25T06:37:00,D00000,76.8,1.226,0,1.116,0,0,highway,41.294485,-72.942041
2024-01-18T15:00:00,D00146,83.16,1.14,0,0.246,0,0,highway,41.397518,-72.884686
2024-03-05T23:03:00,D00078,73.1,0.226,0,1.167,1,0,highway,41.323464,-72.945677
2024-06-21T10:39:00,D00293,64.36,0.865,0,0.353,0,1,highway,41.301323,-72.938471
2024-06-04T16:13:00,D00268,66.05,0.716,0,0.365,0,1,highway,41.241789,-73.0913
2024-05-19T11:45:00,D00096,57.58,0.82,0,0.426,0,0,highway,41.26319,-72.840012
2024-04-16T17:01:00,D00445,51.79,2.217,1,1.487,0,1,rural,41.339106,-72.938759
2024-01-15T10:26:00,D00199,46.13,0.284,0,0.635,0,1,rural,41.336729,-72.908076
2024-04-21T09:39:00,D00142,37.37,0.0,0,1.103,0,1,urban,41.299068,-72.938428
2024-04-28T16:40:00,D00056,63.82,1.298,0,0.581,0,1,highway,41.332827,-72.892255
2024-03-07T23:48:00,D00286,53.32,1.254,0,0.627,1,0,highway,41.317151,-72.897579
2024-03-25T08:07:00,D00190,24.27,1.718,0,0.913,0,1,urban,41.374552,-72.849792
2024-06-25T18:01:00,D00348,73.46,0.0,0,1.064,0,1,highway,41.319934,-72.970411
2024-06-06T08:29:00,D00364,38.81,2.386,0,0.856,0,1,urban,41.289189,-73.004006
2024-06-17T08:52:00,D00098,53.95,1.436,0,0.05,0,1,rural,41.308354,-72.918816
2024-06-03T05:03:00,D00493,21.55,0.097,0,0.126,1,0,urban,41.225505,-72.957328
2024-04-26T07:28:00,D00267,31.03,1.017,0,0.849,0,1,urban,41.303367,-72.919328
2024-01-08T11:19:00,D00486,54.76,2.069,0,0.578,0,0,highway,41.29924,-72.94033
2024-04-08T10:38:00,D00192,69.37,0.532,0,0.775,0,1,highway,41.284662,-72.947601
2024-01-28T18:09:00,D00072,29.47,1.196,0,0.677,0,1,urban,41.208513,-72.861416
2024-04-13T21:06:00,D00201,57.31,1.587,0,1.161,0,0,highway,41.300525,-72.89856
2024-04-24T05:53:00,D00458,43.13,1.237,1,0.986,1,0,urban,41.314577,-73.00474
2024-02-02T06:53:00,D00429,42.21,0.385,0,1.082,0,0,urban,41.221933,-72.911819
2024-01-30T11:29:00,D00471,82.65,2.043,1,0.682,0,0,highway,41.219441,-72.848008
2024-03-18T07:38:00,D00423,46.68,0.359,0,0.982,0,1,rural,41.294708,-72.898982
2024-01-27T21:18:00,D00137,66.67,0.379,0,0.587,0,0,highway,41.288681,-72.98307
2024-02-21T09:33:00,D00413,37.61,1.338,1,0.953,0,1,rural,41.264203,-72.942282
2024-03-08T07:37:00,D00184,21.54,1.807,0,0.747,0,1,urban,41.31909,-72.939112
2024-04-12T09:49:00,D00060,44.11,0.879,0,0.418,0,1,urban,41.204384,-72.8962
2024-02-01T16:32:00,D00369,67.78,1.723,0,0.456,0,1,highway,41.28634,-72.927693
2024-03-16T02:32:00,D00439,36.24,2.464,0,0.424,1,0,urban,41.352956,-72.935909
2024-06-11T04:43:00,D00302,66.7,2.17,0,0.822,1,0,highway,41.36785,-72.941931
2024-02-19T15:44:00,D00430,73.73,0.826,0,0.804,0,0,highway,41.209782,-72.980184
2024-02-09T21:48:00,D00214,69.5,0.459,0,0.881,0,0,highway,41.348413,-72.966377
2024-03-11T21:21:00,D00154,49.85,0.845,0,0.709,0,0,rural,41.289183,-72.945748
2024-01-08T12:23:00,D00489,34.94,1.606,0,0.596,0,0,urban,41.373998,-72.970502
2024-01-14T15:54:00,D00468,35.32,1.089,0,0.603,0,0,urban,41.375952,-72.934786
2024-05-13T18:32:00,D00193,36.61,0.989,0,0.934,0,1,urban,41.275624,-72.823398
2024-06-17T16:04:00,D00091,64.84,1.292,1,1.412,0,1,highway,41.310206,-72.859112
2024-05-30T12:04:00,D00019,48.14,1.289,0,0.817,0,0,highway,41.315044,-72.873242
2024-02-17T23:24:00,D00007,84.37,1.771,1,0.815,1,0,highway,41.32255,-72.857698
2024-04-03T14:53:00,D00006,34.18,0.892,0,0.78,0,0,urban,41.193784,-72.926629
2024-04-16T12:35:00,D00390,41.72,0.802,0,0.966,0,0,rural,41.311974,-73.00371
2024-03-05T11:40:00,D00000,73.62,0.872,0,1.225,0,0,highway,41.239134,-72.959143
2024-03-08T10:08:00,D00445,25.63,1.31,0,0.385,0,1,urban,41.315349,-72.92925
2024-06-24T05:57:00,D00477,76.1,0.363,1,0.681,1,0,highway,41.317025,-72.955349
2024-06-26T12:37:00,D00173,60.86,0.718,0,0.146,0,0,highway,41.390907,-72.937623
2024-03-22T02:27:00,D00107,45.86,0.0,0,0.932,1,0,rural,41.239691,-72.859122
2024-01-27T00:16:00,D00220,67.84,0.511,1,0.903,1,0,highway,41.24263,-72.929789
2024-02-19T14:10:00,D00345,70.35,1.676,0,0.722,0,0,highway,41.243105,-72.825863
2024-01-25T15:07:00,D00373,61.72,0.846,0,1.421,0,0,highway,41.31339,-73.011909
2024-06-15T10:32:00,D00122,60.12,1.485,0,0.263,0,1,highway,41.348861,-72.987649
2024-02-11T21:26:00,D00410,38.49,1.916,0,0.766,0,0,urban,41.362536,-72.919044
2024-02-24T15:24:00,D00368,58.47,0.947,0,0.972,0,0,highway,41.292048,-73.008753
2024-01-22T22:58:00,D00261,55.76,0.0,0,0.544,1,0,highway,41.367213,-72.97667
2024-01-07T22:30:00,D00012,23.57,1.073,0,0.568,1,0,urban,41.238126,-72.909197
2024-03-06T13:43:00,D00325,26.44,0.303,0,0.598,0,0,urban,41.213872,-72.929331
2024-02-26T17:25:00,D00490,31.61,1.719,0,0.409,0,1,rural,41.267613,-72.891927
2024-01-02T10:55:00,D00288,35.26,0.926,1,0.57,0,1,rural,41.284811,-72.989219
2024-03-29T21:59:00,D00046,58.0,0.471,0,1.254,0,0,highway,41.32921,-72.917147
2024-05-18T02:36:00,D00295,79.06,1.064,0,1.15,1,0,highway,41.293594,-72.891399
2024-02-12T22:13:00,D00087,41.55,0.832,0,1.297,1,0,urban,41.308835,-73.013868
2024-02-17T21:38:00,D00027,46.83,0.196,0,0.678,0,0,rural,41.316296,-73.000523
2024-04-13T00:18:00,D00440,69.02,1.93,0,0.696,1,0,highway,41.329846,-72.931782
2024-05-20T21:27:00,D00265,67.47,1.201,0,0.263,0,0,highway,41.286237,-72.928862
2024-06-06T18:45:00,D00185,31.04,1.643,0,0.916,0,1,rural,41.242626,-72.918046
2024-03-27T05:46:00,D00300,69.76,2.371,0,0.621,1,0,highway,41.318086,-72.928074
2024-04-23T15:49:00,D00158,27.33,0.0,0,0.188,0,0,urban,41.305468,-72.942399
2024-04-27T09:14:00,D00426,81.46,0.704,0,0.907,0,1,highway,41.346016,-72.873843
2024-05-30T00:52:00,D00126,44.45,1.459,0,0.353,1,0,urban,41.255814,-72.869073
2024-04-21T05:04:00,D00301,55.98,0.795,0,0.671,1,0,highway,41.369022,-72.946394
2024-02-07T03:21:00,D00240,36.09,0.279,0,1.347,1,0,urban,41.352712,-72.928642
2024-03-21T23:27:00,D00376,22.11,1.872,1,1.097,1,0,urban,41.240403,-72.879133
2024-06-19T13:51:00,D00161,49.19,0.607,0,0.842,0,0,rural,41.347747,-72.939317
2024-03-24T08:54:00,D00226,69.82,0.527,0,1.201,0,1,rural,41.317651,-72.916702
2024-05-10T10:58:00,D00003,55.5,0.804,0,0.749,0,1,rural,41.303919,-72.951906
2024-04-11T13:45:00,D00218,37.49,0.222,0,1.271,0,0,rural,41.268835,-72.937511
2024-02-28T03:39:00,D00309,61.72,0.912,0,0.683,1,0,highway,41.347764,-72.93791
2024-05-25T16:56:00,D00291,81.51,0.794,0,0.078,0,1,highway,41.274613,-72.895895
2024-02-27T18:40:00,D00051,75.26,1.307,0,1.344,0,1,highway,41.387401,-72.959761
2024-02-01T09:30:00,D00168,24.46,1.294,0,1.008,0,1,urban,41.404605,-72.891385
2024-03-20T19:23:00,D00212,21.88,1.35,0,1.159,0,1,urban,41.323055,-72.956487
2024-02-17T18:44:00,D00305,79.04,1.017,1,0.683,0,1,highway,41.365304,-72.981961
2024-01-03T19:10:00,D00005,42.97,0.199,0,0.983,0,1,urban,41.245188,-73.010106
2024-03-22T20:28:00,D00347,24.75,0.107,0,0.876,0,0,urban,41.342132,-72.854154
2024-03-29T20:54:00,D00345,46.7,0.828,0,0.581,0,0,rural,41.299548,-72.989701
2024-03-26T02:02:00,D00381,67.18,1.715,0,0.77,1,0,highway,41.256545,-72.904471
2024-01-04T08:22:00,D00279,37.04,0.0,0,0.861,0,1,urban,41.397618,-72.945462
2024-05-22T08:29:00,D00417,81.1,0.931,0,0.886,0,1,highway,41.37418,-72.96985
2024-05-10T00:28:00,D00310,59.01,0.649,0,0.895,1,0,highway,41.293823,-72.920583
2024-03-25T02:40:00,D00125,35.44,1.016,0,0.675,1,0,rural,41.256193,-72.934474
2024-03-29T12:32:00,D00249,60.69,0.677,0,0.669,0,0,rural,41.332228,-72.920189
2024-02-19T09:58:00,D00209,50.76,0.898,0,0.631,0,1,rural,41.245289,-72.942695
2024-05-18T02:55:00,D00451,23.29,3.333,1,0.312,1,0,urban,41.355779,-72.877989
2024-01-13T03:49:00,D00119,51.44,1.922,0,0.845,1,0,rural,41.27359,-72.865292
2024-06-20T11:26:00,D00097,39.43,0.319,0,0.05,0,0,urban,41.394751,-72.877059
2024-02-21T01:20:00,D00318,28.94,0.563,0,0.683,1,0,urban,41.310036,-72.974444
2024-02-24T06:52:00,D00272,59.41,0.77,0,0.408,0,0,highway,41.331357,-72.886798
2024-01-31T04:56:00,D00164,66.78,1.269,0,0.842,1,0,highway,41.355813,-72.985625
2024-05-26T07:09:00,D00107,57.51,0.717,0,1.223,0,1,highway,41.302084,-72.942917
2024-03-13T05:44:00,D00363,24.14,0.906,0,1.682,1,0,urban,41.3099,-73.011184
2024-04-13T12:48:00,D00407,73.05,0.0,0,0.933,0,0,highway,41.232956,-72.891725
2024-05-07T05:21:00,D00382,72.71,1.509,1,0.949,1,0,highway,41.283805,-72.923184
2024-05-10T19:54:00,D00085,79.14,0.711,0,1.138,0,1,highway,41.22141,-72.980875
2024-01-31T09:58:00,D00426,62.06,1.41,0,1.287,0,1,highway,41.33965,-72.987628
2024-06-15T16:49:00,D00201,66.82,2.074,1,1.007,0,1,highway,41.331722,-72.913654
2024-05-29T18:55:00,D00236,83.23,0.096,0,0.892,0,1,highway,41.242564,-72.94846
2024-04-18T03:40:00,D00300,71.29,0.456,1,1.462,1,0,highway,41.406583,-72.99371
2024-03-20T07:53:00,D00156,57.05,1.089,0,1.379,0,1,highway,41.300504,-72.952258
2024-02-18T21:42:00,D00044,53.23,1.816,0,0.242,0,0,highway,41.299901,-72.837863
2024-01-16T01:03:00,D00380,74.44,1.061,0,0.465,1,0,highway,41.37544,-72.960473
2024-03-18T14:45:00,D00418,75.14,1.289,0,0.772,0,0,highway,41.320955,-72.948914
2024-02-10T03:41:00,D00412,58.09,0.435,0,0.532,1,0,highway,41.282822,-73.007059
2024-01-18T00:53:00,D00075,58.98,0.745,0,0.742,1,0,highway,41.253589,-72.957724
2024-01-01T16:04:00,D00446,51.14,1.273,0,0.66,0,1,urban,41.342337,-72.813002
2024-01-21T14:13:00,D00273,44.68,1.937,0,0.716,0,0,urban,41.278441,-72.892764
2024-04-11T07:41:00,D00467,65.14,1.029,0,1.035,0,1,highway,41.37202,-72.961484
2024-02-06T18:21:00,D00162,37.69,0.0,0,0.745,0,1,urban,41.364398,-72.991726
2024-01-31T07:08:00,D00295,28.73,2.106,1,0.868,0,1,urban,41.355753,-72.91996
2024-05-26T17:11:00,D00133,79.89,0.79,0,0.506,0,1,highway,41.359481,-72.950198
2024-03-09T13:06:00,D00007,46.9,1.192,0,1.092,0,0,rural,41.342843,-72.964285
2024-05-02T11:03:00,D00256,67.52,1.65,0,0.358,0,0,highway,41.306967,-72.876932
2024-01-29T02:00:00,D00030,24.54,1.13,0,0.489,1,0,urban,41.338305,-72.986994
2024-01-26T07:49:00,D00274,69.61,0.0,0,0.786,0,1,highway,41.379551,-72.872519
2024-06-28T15:06:00,D00311,40.18,2.634,0,0.886,0,0,urban,41.222124,-73.014358
2024-05-18T17:05:00,D00142,35.4,1.839,1,1.043,0,1,urban,41.368116,-72.960808
2024-05-17T23:04:00,D00159,59.84,0.975,0,1.023,1,0,highway,41.285774,-72.920423
2024-05-30T16:44:00,D00221,55.84,0.407,0,0.704,0,1,rural,41.320058,-72.869258
2024-05-24T04:12:00,D00037,72.5,1.349,0,0.838,1,0,highway,41.259857,-72.928035
2024-03-08T19:25:00,D00389,68.26,0.975,0,0.692,0,1,highway,41.247214,-72.888853
2024-03-17T01:07:00,D00206,29.93,0.717,0,1.037,1,0,urban,41.23118,-72.915155
2024-04-09T08:36:00,D00029,33.65,1.067,1,1.173,0,1,urban,41.307265,-72.940698
2024-02-23T09:36:00,D00483,47.18,0.985,0,0.472,0,1,highway,41.238976,-72.914703
2024-01-05T20:19:00,D00028,36.1,1.366,1,0.805,0,0,rural,41.262952,-72.92783
2024-01-20T18:58:00,D00315,35.96,1.462,0,0.538,0,1,urban,41.327041,-72.91798
2024-01-24T23:31:00,D00324,72.73,0.915,0,0.905,1,0,highway,41.292478,-72.925016
2024-03-06T18:45:00,D00153,25.92,1.014,0,1.361,0,1,urban,41.349331,-72.854921
2024-04-15T22:26:00,D00453,68.3,1.291,0,0.26,1,0,highway,41.287714,-72.939072
2024-01-19T23:20:00,D00387,49.5,1.205,1,0.791,1,0,urban,41.358709,-72.88302
2024-05-06T08:59:00,D00069,62.14,1.463,0,1.167,0,1,highway,41.296795,-72.945248
2024-01-18T20:59:00,D00280,70.86,1.19,0,0.631,0,0,highway,41.25739,-72.982898
2024-02-24T10:11:00,D00076,50.39,0.995,0,0.685,0,1,highway,41.32605,-73.004799
2024-01-25T02:20:00,D00384,36.51,0.982,0,0.527,1,0,urban,41.363802,-72.88498
2024-02-07T12:08:00,D00054,28.86,1.637,0,0.963,0,0,urban,41.358359,-72.956196
2024-04-17T04:33:00,D00068,73.17,0.511,0,0.561,1,0,highway,41.337546,-72.945874
2024-05-03T11:06:00,D00165,25.09,0.0,0,0.842,0,0,urban,41.259609,-72.933342
2024-04-15T15:17:00,D00420,40.5,0.0,0,0.798,0,0,urban,41.285277,-72.870629
2024-05-31T13:26:00,D00405,21.83,1.038,0,0.866,0,0,urban,41.311621,-72.942645
2024-03-24T01:26:00,D00202,45.39,0.093,0,0.811,1,0,highway,41.26701,-72.938695
2024-06-20T21:58:00,D00169,84.93,0.989,1,1.202,0,0,highway,41.326283,-72.942052
2024-03-17T15:36:00,D00493,47.9,0.018,1,0.979,0,0,rural,41.342725,-72.96208
2024-02-16T00:27:00,D00096,15.52,1.051,0,0.207,1,0,urban,41.351574,-72.974208
2024-02-11T19:00:00,D00338,79.99,1.027,0,1.035,0,1,highway,41.355082,-72.872702
2024-04-09T04:47:00,D00232,51.77,1.377,0,1.278,1,0,rural,41.388774,-72.912809
2024-03-30T11:46:00,D00297,33.43,2.165,0,1.111,0,0,urban,41.265922,-72.876848
2024-06-15T22:06:00,D00389,34.68,1.096,0,1.29,1,0,rural,41.286764,-72.941217
2024-01-30T20:24:00,D00159,34.12,0.811,0,0.7,0,0,urban,41.349445,-72.898114
2024-03-21T06:21:00,D00174,28.99,0.042,0,1.355,0,0,urban,41.2406,-72.843129
2024-03-31T05:56:00,D00425,53.66,1.855,0,1.175,1,0,rural,41.255939,-72.946533
2024-06-19T13:22:00,D00244,32.64,1.225,1,1.237,0,0,urban,41.263963,-73.043848
2024-05-29T15:49:00,D00194,41.29,0.576,1,0.34,0,0,urban,41.31213,-72.899102
2024-03-31T08:19:00,D00437,74.43,1.06,0,0.751,0,1,highway,41.30666,-72.986212
